word,dim_dg_Relaxed,dim_dg_Confident,dim_dg_Welcoming,dim_dg_Social,dim_dg_Playful,dim_dg_Street-Smart,dim_dg_Progressive,dim_dg_Stylish,dim_dg_Inspiring,dim_dg_Authentic,dim_dg_Friendly,dim_dg_Bold,dim_dg_Inclusive,dim_dg_Fun,dim_dg_Passionate,dim_dg_Refined,dim_dg_pungent,dim_dg_bland,dim_dg_bitter,dim_dg_caramellic,dim_dg_malt,dim_dg_raw,dim_dg_smooth,dim_dg_spicy,dim_dg_sweet,dim_dg_smoky,"dim_dg_fullness, complexity",dim_dg_grain,dim_dg_matured,"dim_dg_vanilla, confectionery",dim_nf_appealing,dim_nf_expensive,dim_nf_fascination,dim_nf_fresh,dim_nf_healthy_positive,dim_nf_winner,dim_nf_mild,dim_nf_modern,dim_nf_natural,dim_nf_new,dim_nf_pleasant,dim_nf_attractive,dim_nf_Tasty,dim_nf_trendy,dim_nf_valuable,dim_nf_warm
fragrant,0.3484260741886529,0.14679704742024718,0.23900957756346322,-0.026737880241364538,0.22353932616977032,0.036495641462712024,0.05266357552800378,0.2771046111856741,0.1952545246877485,0.21568511827593093,0.2466262318048003,0.12198302198693448,-0.07422106576097046,0.1421341232337586,0.16019941026678058,0.3207134755481577,0.523229548132232,0.2954231116801556,0.35999619822537415,0.2178568201186546,0.2114025667805376,0.2599181331541162,0.45338046019263595,0.5042983241166513,0.4111942715431609,0.31604392778044477,-0.00882667842487762,0.21230214711759285,0.32844239651454815,0.32018529165798476,0.27927315705139466,0.09904192729069379,0.08501696294835191,0.3151083378250224,0.2937554670630857,-0.011385262708290093,0.43784758673970003,0.17387514834994516,0.13335325740769385,0.1681785715618135,0.2403445070511305,0.38864985724051154,0.5047709509210888,0.1354183461136852,0.22941875374498583,0.12322928189025563
sophistication,0.26577921691031814,0.24998882287794466,0.20455225575440772,0.1575440455986412,0.30659837811386575,0.3856555926556199,0.42081428692898154,0.6575794517365939,0.43188202959785327,0.5215216265537749,0.20538147587381722,0.2856481946073004,0.19172054473373998,0.2154808567441444,0.2756369723461287,0.6692615772294096,0.09608301271521781,0.14012397940284155,-0.009420891618647582,0.0025342860974709174,0.09864321491787087,0.19474511567546374,0.3907578245641944,0.15135472790045967,0.03514112970131682,0.15135906775052357,0.2404316702551806,-0.02661749417967435,0.06763924887867417,0.12021797998122132,0.42723661218394493,0.32615991547044404,0.37767826361148116,0.0938144227046074,0.07292051159437862,0.06684389583323909,0.29432292391158277,0.3912222123080305,0.1556008551247412,0.2743459810916791,0.2054883826370235,0.584844542777936,0.3175644418570298,0.5330514298564208,0.4844166612677423,0.1858477254958694
abundant,0.31326533022128095,0.17918249223224797,0.1363256805121811,0.03154180172511645,0.17629500680505478,0.130936778253341,0.1952787484685609,0.19336921512643854,0.2896629029496853,0.2839999553027087,0.2000822159479471,0.1229639779779004,0.13773877001189624,0.20881451783150623,0.22064074720953597,0.287272050638003,0.2287544969287483,0.20739513721501535,0.14038462502729432,-0.018308988569508258,0.04048358879351602,0.44625698085876336,0.3157987499772886,0.21224771528928169,0.12291600174200287,0.09449232478519895,0.19406279715243294,0.24309429325036555,0.2180809145951344,0.028268365353691007,0.27100102356422406,0.2024733752953015,0.1157094372666959,0.29458726875237,0.41631845998593564,0.005404609145861049,0.3090529565474954,0.2655515202483291,0.41138741548402885,0.1506512635785969,0.18150603998664486,0.29024922693180033,0.3286149980401187,0.18242197447057282,0.27664696668043987,0.17411361725188595
fruity,0.262947708267167,0.18091514161831507,0.16298928847271746,-0.03449571270623514,0.3575125271414567,0.07917255194180813,0.10819086911223565,0.32831277705473566,0.23502079599733214,0.2460818626642638,0.2835271186721208,0.19999407186009566,0.032501654823254775,0.2701373979782338,0.22949576692629822,0.32867911204442,0.4263843933527638,0.36844459803372986,0.46625956077891323,0.3858918019896989,0.43469528685702863,0.22834465271771387,0.49194419982092485,0.488656288603,0.495811224607981,0.2816661984280838,-0.023253252615982038,0.22051651520707577,0.38319695024884154,0.4149508688179722,0.32421589466567496,0.11142863417522443,0.059326544998507334,0.24172917262071367,0.3348149266868091,0.06689379653326924,0.3878858068641311,0.2085540598413688,0.08780753342856143,0.24335911859752155,0.20712696196824362,0.371535997356428,0.553180131337638,0.21170328395153637,0.16045379861607967,0.2227292797320147
blend,0.2632789232202871,0.16575542813035835,0.05432461332111491,0.0528268493009899,0.24346866233331863,0.18046583800552837,0.4238518203661144,0.4466725283318253,0.3532495754131621,0.4345787214698861,0.09470630288491949,0.13171414582492577,0.1252715930670948,0.18570523522890853,0.16122593286148423,0.5958513459871289,0.2923672527127111,0.18698872585022425,0.22604979770979824,0.16299480340124897,0.39743350509786823,0.3169432183304438,0.4857821701581921,0.2973090392971652,0.28063833055148557,0.16676252047505571,0.08296095944086884,0.2503498729901668,0.1825534778135661,0.27760189044219963,0.3295808488670784,0.047633705595520374,0.16196339072392948,0.26358032825428934,0.2493990250789605,0.04823587375279149,0.4246143870694679,0.3868605128733814,0.2031926899773203,0.26926952146726235,0.1495286237306117,0.44664988775841286,0.31347234814711905,0.37502119376990595,0.23295798957117295,0.12483163983253462
transparent,0.10905415394692489,0.2163584996446938,0.08352621283885514,0.102475173900123,0.06051256230177387,0.11592921529341998,0.246007049330709,0.15061262589918756,0.0794574406387344,0.2680967799489927,0.18099065552776197,0.1375369824932236,0.36115363011264723,-0.018804276962219334,0.09936272758896783,0.3128878555565696,0.09190316333077095,0.10866556427772557,0.10198180716762519,0.08927689386544117,0.02380078292173936,0.1913282804573647,0.3299529046514379,-0.010164766203066942,0.07093029591708538,0.08952639189959644,0.1661739916057515,0.09785081016650105,0.09144303656684812,0.0055408193641104395,0.2335401962890883,0.10246049225710449,-0.0784916685394368,0.1655937804109004,0.1005845158698683,-0.037534857432488036,0.30296692362749195,0.1392831147283787,0.2871156656451792,0.15491627417573622,-0.014930356238110913,0.19630394995849287,0.06198056097246269,0.111294285602722,-0.015263857497430667,0.12032985073237469
generous,0.21218334364184904,0.2827844079827898,0.4705416054996284,0.14631264668665,0.31196404752005996,0.26970913642567146,0.11596936826664742,0.22215857201550399,0.320453319864073,0.3276130087191067,0.4712722542184031,0.32326570815858113,0.18983590618733262,0.23622683412950346,0.4280979303308732,0.23170145827203376,0.10673767995627821,0.1675856996294462,0.15805106291266016,0.11364063503798441,0.10240989182674373,0.13724757880616553,0.3047277002971255,0.17753474794461213,0.13999454521382862,0.06308582379725185,0.041948755392648536,0.07543199766638654,0.10432928115899219,0.06804652146654881,0.342947202715428,0.2644382488964347,-0.017599298320321685,0.03909290859522172,0.19486726202017504,0.16669785901108006,0.22767798482955198,0.09834650682024125,0.1666309281722093,0.07372915552392457,0.4187863070601451,0.36013928175133536,0.40179155405784217,0.14298728843874284,0.31384555322808017,0.3084011627858326
splendor,0.2675303523317214,0.10149172876186273,0.17593106693686897,-0.03458763359022453,0.16761525462774976,0.06907611120909657,0.2030560704783806,0.3479742558741,0.3821010894275135,0.2859714639954347,0.07374114190596562,0.23840971536091676,0.0014693890054273393,0.186148547209418,0.1713945486829564,0.35433934091038594,0.050455110556594567,0.14532680750565877,0.013408225816993613,0.004478356782471755,0.05993102442699678,0.11623104063912268,0.2413161592831551,0.07967187460117045,0.0504530584280122,0.18373670322176355,0.21396511499443802,-0.02473447808050704,0.07364986673861913,0.03508584703900717,0.28676214551007734,0.19282716619830537,0.28369211337458683,0.17936093786971394,0.1659582330671595,0.1957973783977146,0.20328294100875402,0.22699319268859333,0.06492484436864931,0.1274052121670229,0.3067880195649693,0.4829490883534705,0.27079149086775733,0.27489664187167884,0.37560865359807566,0.08142100712980277
fizzy,0.12657009811380052,0.07515011821038031,0.02827535809666374,-0.06195265246272207,0.21986584948238602,0.01768753019523307,0.019888473252121085,0.13311563763318487,0.08253794935901991,0.0907941477449593,0.13881084284247372,0.07737805921687804,0.02876696058396088,0.23637369010673517,0.07315889992766014,0.12670768225011564,0.2805715995920994,0.28812604470075526,0.297138744952485,0.27398832868994805,0.3281036774956307,0.11131681193673858,0.16775034140627992,0.2625506907413,0.4260884191789373,0.14403512913943128,0.04296474555410837,0.12131647989667677,0.13611641891695644,0.35357760262962556,0.1821269472271892,0.21215889144750066,0.07320936751947371,0.2125766237555034,0.27329554704298575,-0.049667091845533494,0.24617589340188192,0.08851915607661949,0.13831184120564974,0.14538413074631076,0.12414868910241786,0.08793857811517931,0.30117713017259035,0.16249349178753839,0.12413978913447189,0.11372931646120406
guava,0.08270813979951716,-0.02077504161491947,0.0008207632527438147,-0.0068483774578930925,0.06672543068941399,-0.1495909352685612,-0.09875293620808544,0.05341674284828528,0.057541184876729205,0.10407256668289812,0.02388257177849389,-0.04256938702231525,-0.04739374633430713,0.09204831918012256,0.023604617726567852,0.07531295684068552,0.2839049049604553,0.12637175371606255,0.3486184499589888,0.3117206449136439,0.21778227757600968,0.16260936974358717,0.19062306076194388,0.3500059060536247,0.4737707852074635,0.05765821579565635,-0.07816252340294425,0.2872609359787315,0.3613557016915553,0.41030120213373955,0.03586769758842844,0.012446871736838797,-0.0554689412802861,0.1638680178052785,0.3329827734330357,-0.03034872820931324,0.15937261924004678,0.10865226155980895,0.1011165005652761,0.14443288057153586,0.10602712111033369,0.09057731663622287,0.32382247724288254,0.0032838486053856407,0.07044986918504674,0.055802711752689825
exquisite,0.32655593111933184,0.12678312577665368,0.2559518672953814,0.03481005755531575,0.304231990383421,0.15648342308186944,0.2794856829153469,0.5848061100909835,0.583266943096177,0.5603173913354161,0.1854004261986708,0.2593824906943463,0.16658905471127988,0.23348284524063817,0.2549615342037374,0.619196506818739,0.1455525652632903,0.16079758294423901,0.061440034607423706,0.11189494745665826,0.23228850456051092,0.18592866500596889,0.3505976953728438,0.2748135810709708,0.15121289147416567,0.1192162488295576,0.09283719726355376,0.033805248358308206,0.10502734201550218,0.18275885831365493,0.3648024120244388,0.32678441657831514,0.2815933282844977,0.09848605982669778,0.11812308974139613,0.16859976025667964,0.2837772133654458,0.34788431298101574,0.13368235228029585,0.1875201773970152,0.3085425418174373,0.7494449878777109,0.49742290214203544,0.3902605718278577,0.37493742055768015,0.20286202322006022
amaretto,0.08011506776289193,-0.012736213884379293,-0.014572493301496493,-0.04069691084025257,0.09426954751378896,-0.10113918723196162,-0.05004135276337922,0.11845326694761472,0.021173573085860726,0.12425190179519442,-0.0032806376261851804,0.019261766201242373,-0.009629020950723013,0.065850902002415,-0.06620277937874658,0.11096456206010218,0.15008875846118988,0.07032523510102556,0.25966371520260234,0.4210736470018721,0.40247372703883594,0.048185045314412325,0.16991229496083773,0.20332642126703693,0.42413508187237303,0.06714315432747371,-0.024605422198043715,0.1115090557998248,0.17025548841031768,0.4994587010397182,0.08568670290175588,0.02909178344628113,-0.04267775102474801,0.07543001070455736,0.11634368258672131,0.0910390769092329,0.12297809033852693,0.06502286681077571,-0.09575678378349699,0.06884355464526977,0.1062934142775388,0.10855358963657165,0.30326974280746694,0.04058978863680338,0.07815670473654397,0.022662668254521293
abundance,0.2919324900661609,0.1946423219991665,0.14993671028931227,0.07792348147598939,0.19973054036351953,0.15443666191751945,0.19743917948852702,0.19864501021460318,0.38991559690658223,0.31312139481171664,0.1523670167620222,0.11784803441622034,0.13493135761900713,0.24730895139910547,0.20374294370785562,0.30370400997012653,0.20028334805244608,0.17006113294563527,0.1415256598077911,0.027933189615482888,0.08476828401698619,0.4028645143045375,0.2441339870533273,0.21862034389118384,0.17421978194321958,0.11971779283220223,0.3090839144217607,0.2707071124011085,0.2805729262691173,0.08818793994671356,0.3480688887834919,0.19000960282549903,0.26970071542924473,0.25247192177652167,0.3534157662931983,0.03660613157745888,0.313469899501407,0.27347236533790026,0.3761381477533235,0.1604832662153364,0.2911951921205871,0.34552411780027587,0.3645797287117824,0.20557102834187532,0.41250811781646113,0.17681115883906184
diverse,0.21717719053790838,0.19838749489322177,0.16868456866838505,0.3417032604250986,0.2902669959106622,0.22734427747330302,0.48566604157156,0.27942951794418414,0.5384856987393427,0.46283184130567107,0.2583745553875556,0.2332440095853415,0.5461783811180457,0.23759317532332438,0.4112998905317233,0.3637229407852846,0.05275387881337767,0.03679204981005363,-0.007243516298106561,-0.021846064248016772,0.12388446121826037,0.22002049004338828,0.19002635931521036,0.15437036865055073,-0.025784947636642457,-0.003810155108986198,0.23724622411404703,0.014058897063786258,0.13279957310889434,0.0769895360773388,0.3442516483869168,0.16144818450011028,0.21802653382711049,0.11736177618504638,0.17092220016356285,0.0861580766791595,0.2573723485045984,0.3994835412287546,0.36018223214234985,0.23432230193932757,0.1640947220084455,0.35133775181731686,0.229938817422947,0.37001035897053264,0.21536984231302717,0.21855832070083625
viscous,0.2112432026696836,0.11716705620838797,0.02997987737775962,-0.0331895298454724,0.21526562769298477,0.007920022404498128,0.06346807983748272,0.15117485591705246,0.04785734029677909,0.12962241391529067,0.2167423557660838,0.05164170070458326,-0.03287917844287723,0.15898590645527821,0.10420354915082965,0.2382143821338829,0.3660570418122118,0.39847181309524066,0.3482096705804644,0.22024196496384257,0.14283072089053025,0.27349665391992006,0.49211299257365004,0.3703317811625444,0.3847144917363438,0.26181283303142183,0.16665424720285135,0.2087143248353296,0.1780859371031745,0.27333758258319807,0.2769152171912921,0.1446057895197309,0.028616208422578476,0.31682069274718233,0.20904694777634936,-0.056876872879436956,0.3566732124692977,0.11364992375934793,0.15686848575179155,0.13695716097461771,0.11551679550722162,0.18353713317533607,0.29712405867401154,0.12185199903868199,0.12321517057962575,0.20584478905496104
lightly,0.22441676132027466,0.19038175447071182,0.09092864378395007,-0.0792087901246739,0.06263512665836656,0.05203548865231679,-0.014090139634730962,0.09971704206272804,-0.008965105328877019,0.029397660012479003,0.17080421527868103,0.19353460266173536,0.0013870441055651983,0.06085127334697069,0.051714960381067314,0.12461170940282879,0.25161210876365303,0.23475886192730952,0.2714919613032871,0.20378809801941936,-0.0173447935870284,0.257457576038509,0.4255227716714781,0.2671413958499103,0.23422435873403588,0.15824272820476556,-0.0029714884109811913,0.17477391440808437,0.20035684197768613,0.0641782385335329,0.20386457769824096,0.018201414142010274,-0.06644889670011922,0.26097960144281523,0.0828889135444639,0.03136095638062004,0.3248466671842605,0.07225343349815579,0.024676851335966823,0.05956814934061572,0.13077896667390373,0.15555412147313033,0.16762309903858588,0.058429831041115037,0.10057355286046193,0.19335650682948452
earthy,0.35346217428786664,0.2243886436889867,0.2595260560681548,0.0319309052694594,0.4339965951774119,0.16965620220205427,0.2750889506672687,0.5147367085679703,0.3345237874565247,0.40825829512867984,0.3019863714563829,0.28861042609593074,0.060287508045222524,0.26446983752350256,0.3209989429948478,0.5450323538516887,0.42439851660210587,0.4355681381607581,0.3371393798514575,0.2088733372270314,0.21705760107436262,0.40939590044545426,0.5271394552314408,0.46459018517651,0.3112050111582773,0.37702699432363024,0.11652896545235551,0.23806458573210879,0.24056560633384916,0.22565678181078686,0.42771240508101516,0.15439122979978853,0.17757552346817573,0.2678795163951858,0.33236699806317327,0.024114918449082895,0.4828476648753734,0.2749889100828672,0.29073794781504037,0.23168625445643296,0.2393045011815763,0.5539958119397319,0.5302246845584474,0.3426253767929268,0.2631107378787874,0.279186999044236
luxurious,0.3845157712235337,0.13393552754411084,0.1839661423349452,0.004331125221321472,0.23432938061723949,0.19856180176827537,0.28874523853558337,0.7126303574465535,0.3676492717133435,0.42916143680865576,0.16568479065229358,0.16094323511629247,0.13073224544805165,0.2123818549548344,0.1970410975271799,0.5985165479579249,0.08297198951160616,0.12744208657647726,0.03125990208746805,0.05077013539938884,0.14259618157847637,0.11497618982921072,0.4022779780151842,0.1479776828497907,0.05189134875456023,0.2283346120005869,0.060312929586772326,-0.06943142305825041,0.04866424599905616,0.13343002942815688,0.2971096326117148,0.48873733332476516,0.23324526713558102,0.11346568963315513,0.1587472003688575,0.063524439784686,0.298520675379912,0.24588244978082166,0.18861225432452283,0.19918820184102673,0.2368081031164594,0.5848374316034068,0.35782209665331244,0.5120870611716022,0.49966172881723636,0.12716559037039507
vetiver,0.17658656585771146,0.0537690398859005,0.08716013458737999,-0.0009540832938030146,0.11880112175963693,-0.08328850569784728,0.029090016867981554,0.19482745850523,0.11667749963114687,0.15793828992877396,0.041371512710330495,0.039111495788359436,-0.03555639186872725,0.0940593364934394,0.08682957746070576,0.23004471486893513,0.40555163257475213,0.11968782647784106,0.29732798528522997,0.2154259038718839,0.22536589892508913,0.15681936880461103,0.23033561343528935,0.34039301032492975,0.3081533946219705,0.17384112484587372,-0.04245906495386623,0.14041803696795507,0.22105903084269457,0.3336301850962898,0.1939279533824126,0.026004125491005437,0.09476806272947327,0.1452569431263027,0.2508195299820406,0.018113891815853374,0.28735323327049117,0.11799404450678357,0.16357320616707366,0.12202783251522913,0.19350197034705707,0.21380836418360585,0.3052743455423543,0.13789596056263323,0.24316061131000993,0.011033022157473807
painless,0.24159101378219672,0.2298453986195232,0.12841701459119292,-0.052842360365465316,0.11492725665497297,0.1511499328090276,0.0851059261040024,0.029958338768855848,0.024729442370670925,0.1301149056043286,0.31945862510840645,0.09059967741999685,0.08933734267004531,0.07994000458310892,0.12027780896864051,0.1223498480802223,0.11393523823014404,0.236317732452826,0.1376925534380017,-0.005736728752735659,-0.03225464737210477,0.09505962942059765,0.38436200390959074,0.052017956091769436,0.12393956278416206,0.053673653309409465,0.029045807865701656,-0.009214755237040009,0.1017784888809604,-0.037833852972571316,0.14630653294690177,0.0931895102588583,-0.10379027725946052,0.14029863037569296,0.11324867395898928,-0.04309190832790612,0.23875075073100582,0.010943053302455326,0.11261060765488791,0.10811530705309001,0.09802082278130103,0.06950709041405136,0.19168878878034556,0.017982835380272916,-0.04921091821217602,0.19183288341533136
